,T,P,Zs,zs
13190,163.76893524735388,805607.7456158409,,[1.0]
13191,484.6811677724357,167578.5200307997,,[1.0]
13192,299.4190662709887,835631.6532088856,,[0.9999999999999999]
13193,701.5837307803363,976914.2991348081,,[1.0]
13194,229.9260436194478,705938.4337268318,,[1.0]
13195,552.7269412051504,875470.2346696395,,[1.0]
13196,243.0320856298697,986185.837917691,,[1.0]
13197,379.34480255948154,877100.7147538908,,[0.9999999999999999]
13198,704.4779655068779,312357.1013504963,,[1.0]
13199,549.7663770913057,312328.5469532277,,[1.0]
13200,886.917422683972,332964.07213607524,,[1.0]
13201,21.691658649032007,120091.62448502143,,[1.0]
13202,74.88158841410622,377214.0789319542,,[1.0]
13203,533.9649959176147,225433.21583881293,,[1.0]
13204,795.3335004105049,565263.4002703885,,[1.0]
13205,61.58211553273106,960580.6930001212,,[1.0]
13206,596.2350525509116,533655.2500446731,,[1.0]
13207,42.67343864978685,571922.6917470638,,[1.0]
13208,650.4907525937687,500284.64647054375,,[1.0]
13209,287.7541751445405,988520.6735148571,,[1.0]
13210,505.31510429868945,173685.2272706788,,[1.0]
13211,782.6324918619985,432153.97767998884,,[0.9999999999999999]
13212,17.096397286077902,800813.241241873,,[1.0]
13213,571.3254422195582,125892.65835009879,,[1.0]
13214,497.83008469589737,797499.3266751436,,[1.0]
13215,157.02057564348996,307508.73671472963,,[1.0]
13216,404.93309332311287,591925.8387765633,,[0.9999999999999999]
13217,785.470500297208,189932.64871076684,,[0.9999999999999999]
13218,348.3201225239087,583425.814635742,,[1.0]
13219,246.80212652071177,611544.0319275027,,[0.9999999999999999]
13220,190.1298045705536,958461.9181448407,,[1.0]
13221,188.74730180140278,770147.0392002917,,[1.0]
13222,110.9614696471003,488104.95304306276,,[0.9999999999999999]
13223,732.9053240748261,188262.40035050223,,[1.0]
13224,215.37323605278914,366997.93817572197,,[1.0]
13225,516.0503926831914,867913.6794456863,,[1.0]
13226,232.84431123672152,271798.9978392456,,[1.0]
13227,270.22094115144034,647246.9425125472,,[1.0]
13228,338.70761138123805,352834.76898478705,,[1.0]
13229,28.89142852411522,854380.6801184918,,[1.0]
13230,915.7675795781341,408685.27759664424,,[0.9999999999999999]
13231,149.3034202546676,779517.9926392677,,[1.0]
13232,958.7572677341132,553117.8315524508,,[1.0]
13233,607.1207867119385,632808.4535924174,,[0.9999999999999999]
13234,753.4201534454362,226607.71561135165,,[0.9999999999999999]
13235,810.9445252274179,594084.2018166385,,[1.0]
13236,778.7998892171927,474692.2733879741,,[1.0]
13237,541.3052919375974,861125.209537121,,[1.0]
13238,891.4215352618561,852541.2519732927,,[1.0]
13239,744.6882288130389,316846.44496742595,,[0.9999999999999999]
13240,721.8178759693627,895088.6049769587,,[1.0]
13241,931.1003319192697,569618.8547594645,,[1.0]
13242,504.27167669409005,323598.19853536005,,[1.0]
13243,80.92821911130689,481481.1382959805,,[1.0]
13244,898.9817188860724,985967.9909545822,,[1.0]
13245,338.73366876068974,346606.03380477615,,[1.0]
13246,659.2003323511007,757171.8859202055,,[1.0]
13247,959.2851672474497,462763.3354028864,,[1.0]
13248,553.0506772730433,988916.3351833714,,[1.0]
13249,982.2462854524705,436751.33643333666,,[0.9999999999999999]
13250,896.2649285781192,190047.21732895763,,[1.0]
13251,479.813639648317,245951.1576718496,,[0.9999999999999999]
13252,220.50348239277588,154872.03080529158,,[1.0]
13253,550.0266096450937,754488.9529887674,,[1.0]
13254,435.0649956579421,664694.9028711742,,[1.0]
13255,305.4285029835688,736242.3742754515,,[1.0]
13256,730.9563584413439,958290.4201604569,,[1.0]
13257,231.51746206792131,836797.5992132998,,[1.0]
13258,113.61166178637032,234824.53650446242,,[1.0]
13259,541.3710254489287,217071.41923853615,,[0.9999999999999999]
13260,195.94088800312278,655723.7240355405,,[0.9999999999999999]
13261,480.900514231561,400729.4340562217,,[1.0]
13262,313.2990656035741,676980.4812220178,,[1.0]
13263,58.08013787814578,280743.88945126836,,[1.0]
13264,962.198265233113,261279.23988832373,,[1.0]
13265,917.7507194762275,919045.5045541011,,[1.0]
13266,521.4003245990593,947995.3677977606,,[1.0]
13267,661.4234425288167,490313.89195434283,,[1.0]
13268,188.40934019537406,308470.102292905,,[1.0]
13269,296.8040439750488,544000.1802554505,,[1.0]
13270,903.8083254424246,555786.0565075513,,[1.0]
13271,361.5427218695884,298645.9464463131,,[0.9999999999999999]
13272,947.4244903239547,359684.2264618192,,[1.0]
13273,738.6271192038482,144928.1830207837,,[1.0]
13274,472.94741176640025,518476.2031923408,,[1.0]
13275,275.44108723249514,957854.697539803,,[1.0]
13276,733.1006470645443,417701.1833269924,,[1.0]
13277,729.4089504060521,370833.79176224116,,[1.0]
13278,284.3610883821179,215911.96689426672,,[1.0]
13279,633.1609484916542,298484.69879329536,,[1.0]
13280,689.0531271091044,632429.9328264898,,[1.0]
13281,748.4711374359582,504298.11952647206,,[0.9999999999999999]
13282,448.5435424876403,905954.1420373638,,[0.9999999999999999]
13283,885.9824796385284,567599.4943403921,,[1.0]
13284,937.8610448321435,688769.3214698193,,[1.0]
13285,154.10288579142426,468110.8084138299,,[1.0]
13286,319.38311867953297,454571.7809225604,,[0.9999999999999999]
13287,572.0040072050043,267073.53181412903,,[1.0]
13288,650.4240489992704,596669.8102431088,,[1.0]
13289,48.48793874983082,433591.36781859334,,[0.9999999999999999]
13290,289.61574332252997,570474.3997512546,,[1.0]
13291,29.31272565544678,177758.0673919727,,[1.0]
13292,944.5969005609993,956685.9993509032,,[1.0]
13293,151.85040336070333,449128.095950705,,[1.0]
13294,167.35055851339123,337683.5818248229,,[1.0]
13295,718.8803965964554,917688.7535058807,,[1.0]
13296,192.73067608827853,575203.3872332914,,[0.9999999999999999]
13297,59.65675924456857,831583.2087999274,,[1.0]
13298,133.72265807733106,508107.34741982265,,[0.9999999999999999]
13299,61.69663941500881,123877.65300527221,,[1.0]
13300,308.19896846595003,392774.5571074591,,[1.0]
13301,466.7083040343695,868482.5793522332,,[1.0]
13302,573.4806133613409,231292.4720382375,,[1.0]
13303,398.55671848442256,181020.94637543254,,[1.0]
13304,539.7221923392642,457257.3741332912,,[0.9999999999999999]
13305,308.10104842046013,194670.14869154547,,[1.0]
13306,748.8520695944227,990695.4398933407,,[1.0]
13307,563.2150761445165,866953.9367734727,,[1.0]
13308,892.3175884430281,158024.67538811878,,[1.0]
13309,445.6413431009605,128667.06505721537,,[1.0]
13310,885.2979232865389,152433.72490433283,,[1.0]
13311,713.718171108315,777634.2134730455,,[1.0]
13312,530.2363332166527,778102.9800156857,,[0.9999999999999999]
13313,872.6618031180209,637937.4592990781,,[0.9999999999999999]
13314,659.4316946100283,628195.5368203138,,[1.0]
13315,501.64713575348503,433793.49778555037,,[1.0]
13316,319.75729521512307,696719.2257903252,,[1.0]
13317,745.0758048120865,380073.1183392377,,[0.9999999999999999]
13318,355.5248478656008,176475.52100462615,,[1.0]
13319,204.98772615804523,514561.47132808703,,[1.0]
13320,790.053974315559,563034.009434948,,[1.0]
13321,741.2657482287038,785328.7818574975,,[1.0]
13322,683.0410217601159,692711.3264712688,,[1.0]
13323,18.57687836155156,212125.27584704297,,[1.0]
13324,81.5963800446709,399752.00133473566,,[1.0]
13325,726.1102028823857,786524.8056199781,,[1.0]
13326,29.798143460610817,535512.9154660687,,[0.9999999999999999]
13327,273.2125295027326,794324.4497428191,,[0.9999999999999999]
13328,178.31587802351427,754139.4612114485,,[1.0]
13329,798.7082799254456,231926.3214641083,,[1.0]
13330,497.6605966551928,416477.3482308486,,[1.0]
13331,550.9197580872474,361639.2010761041,,[1.0]
13332,333.2308747871628,637403.9379747267,,[1.0]
13333,642.236679794937,720134.8191413323,,[1.0]
13334,486.0017665233615,998167.9044658678,,[1.0]
13335,502.9127348511294,580320.6317292906,,[1.0]
13336,500.6312160006736,359902.90703940776,,[1.0]
13337,251.79240427157208,694165.769353738,,[1.0]
13338,125.93558779375164,171273.34632899077,,[1.0]
13339,265.64515070998084,599184.2018490564,,[1.0]
13340,454.2166876280221,405638.13262062817,,[1.0]
13341,304.4595511501809,768127.1793316223,,[1.0]
13342,15.885561019901129,140418.08530525895,,[1.0]
13343,93.27204634114626,501341.4409719793,,[0.9999999999999999]
13344,299.85149308383086,328252.2177318623,,[1.0]
13345,389.21217137583733,660817.0179088027,,[1.0]
13346,552.0675431831709,955918.0760511911,,[1.0]
13347,278.97332218148455,560557.4381718292,,[1.0]
13348,832.1485050366329,945556.3452772059,,[1.0]
13349,213.03278474256996,482878.40566734754,,[1.0]
13350,955.763124447904,969151.3515818322,,[1.0]
13351,763.7551413480306,165833.0742814919,,[1.0]
13352,102.93714961393168,683406.4778501024,,[1.0]
13353,305.33017547761784,223376.45164996793,,[1.0]
13354,956.5904014350475,459385.35135530756,,[1.0]
13355,33.54209214823944,665241.0619206596,,[1.0]
13356,745.1519072381546,286555.93485727534,,[1.0]
13357,252.18822865007917,632845.2932996241,,[1.0]
13358,242.33179809055005,717547.4906751965,,[1.0]
13359,243.73139606226653,178436.8213161289,,[1.0]
13360,850.4396596316863,866530.3474172964,,[1.0]
13361,619.2922254816968,695785.2422488596,,[0.9999999999999999]
13362,460.0973990841933,545010.4567272675,,[1.0]
13363,450.9491785458265,415173.48826613574,,[0.9999999999999999]
13364,720.0390698044139,658931.6829426297,,[0.9999999999999999]
13365,255.67280800163044,479507.47573859914,,[1.0]
13366,91.07299494029732,880976.3303025973,,[1.0]
13367,508.2727392469812,274917.61927155795,,[1.0]
13368,848.4877166451681,609730.8514783869,,[1.0]
13369,296.8762411815938,225194.04126698733,,[1.0]
13370,498.03014925000423,298586.2323080461,,[1.0]
13371,742.1795391192937,200464.7753540047,,[1.0]
13372,809.1606084313089,528294.672633123,,[1.0]
13373,472.96429215292926,604102.6463416562,,[0.9999999999999999]
13374,42.27664222254832,865063.9530468464,,[1.0]
13375,631.1316698863322,537466.3263225545,,[1.0]
13376,636.8510497443106,169897.97969608405,,[1.0]
13377,747.3169012099875,572691.0736944315,,[1.0]
13378,912.6932327970985,453229.5730855315,,[1.0]
13379,627.7819477179123,483183.69025862525,,[1.0]
13380,288.41073204595045,973247.085072409,,[1.0]
13381,122.4149579859036,698013.5106122282,,[1.0]
13382,224.4107908588522,327663.444107763,,[0.9999999999999999]
13383,600.8129108507916,373495.64643201797,,[1.0]
13384,586.3191013843186,330525.0657692576,,[1.0]
13385,787.5707962531569,229660.8665006988,,[1.0]
13386,351.69013547363846,273599.12034509145,,[1.0]
13387,769.4804531758505,414817.33544848964,,[1.0]
13388,787.4763760612798,772980.407186012,,[1.0]
13389,888.5569547115203,230149.30149779495,,[1.0]
13390,787.5293661188832,186783.08642885846,,[1.0]
13391,576.2164983994189,398222.88206957624,,[1.0]
13392,104.77610283317426,595053.2250395812,,[1.0]
13393,902.0104113004223,238992.18486885502,,[1.0]
13394,365.4844474647181,845233.0200088869,,[1.0]
13395,344.50286790248936,406068.7990748505,,[1.0]
13396,722.222833086848,349628.5412003895,,[1.0]
13397,360.07890012660386,535470.5457303629,,[1.0]
13398,15.949633550531921,360687.82376445644,,[1.0]
13399,202.54372217169208,607996.3015139529,,[0.9999999999999999]
13400,670.7361902399017,817881.1899739397,,[0.9999999999999999]
13401,427.72618718893625,374921.9813733272,,[1.0]
13402,991.8548925855209,734206.7894351245,,[0.9999999999999999]
13403,805.6162314276199,132241.95763509203,,[1.0]
13404,254.7032070053402,241251.7862840174,,[1.0]
13405,460.8124489300933,159280.2088556796,,[1.0]
13406,629.9525273927949,718716.5383687752,,[1.0]
13407,830.1584324038005,172763.69115468205,,[1.0]
13408,711.3284282796674,801340.0976262691,,[0.9999999999999999]
13409,163.04145278078641,699232.344268647,,[1.0]
13410,361.9749566746452,526310.3684853626,,[1.0]
13411,396.5913462093738,716478.9882656095,,[1.0]
13412,409.80852335159284,614959.1333780552,,[1.0]
13413,220.27779436669704,858800.3505198036,,[0.9999999999999999]
13414,449.9585537556241,956328.3639673953,,[1.0]
13415,156.1037908835664,199425.9956661544,,[1.0]
13416,665.9302741389251,546587.6495425694,,[1.0]
13417,207.21022239013985,857789.0734747798,,[1.0]
13418,716.3106632726917,538431.0570990171,,[1.0]
13419,569.5199015193457,467494.6457260665,,[1.0]
13420,523.9549169126124,101606.44369775167,,[1.0]
13421,445.762785328385,176792.42623901216,,[0.9999999999999999]
13422,276.4591951810503,272526.08937426045,,[1.0]
13423,255.1835565473495,618224.4461790209,,[1.0]
13424,945.5868145819865,663761.0363078208,,[1.0]
13425,197.86439320063593,846963.9986846987,,[1.0]
13426,427.2562177990008,830767.8279149005,,[1.0]
13427,673.4631584644342,622573.6029837361,,[1.0]
13428,930.7507686494798,641697.6949038338,,[1.0]
13429,554.1641754954329,503161.30830486165,,[1.0]
13430,127.7790690569541,215344.35187216566,,[1.0]
13431,183.92906040189652,309543.4629956046,,[1.0]
13432,174.75480776019745,832185.8762810138,,[1.0]
13433,247.04192281237505,907426.1167670236,,[1.0]
13434,363.50145702543114,356288.3728440559,,[1.0]
13435,552.3015399903504,441442.8408076763,,[1.0]
13436,572.0968488985443,736698.2003815726,,[1.0]
13437,279.8872094942294,669824.9344805602,,[1.0]
13438,954.0543913281211,158619.0121040367,,[1.0]
13439,286.4863619485711,120780.54461683787,,[1.0]
13440,66.0506564405345,179923.13447434187,,[1.0]
13441,542.5686521713518,278472.68160580774,,[1.0]
13442,475.909577542164,823242.553391328,,[1.0]
13443,160.35874321192026,556019.2186158698,,[1.0]
13444,694.2563489856292,674062.8362816436,,[1.0]
13445,737.9446823524684,100773.89500278865,,[1.0]
13446,774.2288735446247,158525.07790401336,,[1.0]
13447,813.138871732059,455170.2121463745,,[1.0]
13448,439.73649507733273,345693.9300654709,,[1.0]
13449,495.4381860263864,412228.42399817385,,[1.0]
13450,57.58612859066421,226928.23387054412,,[1.0]
13451,933.0418819277899,295218.511595733,,[1.0]
13452,68.72875059564146,759622.7919392522,,[1.0]
13453,216.14345241810852,671639.4354615028,,[1.0]
13454,144.6816689817468,245475.13740041186,,[1.0]
13455,118.3173240349772,104407.44076716986,,[1.0]
13456,97.30699928529471,869013.8556569879,,[1.0]
13457,42.51733482828445,739312.1443238335,,[1.0]
13458,321.4611380238752,106650.69360036055,,[1.0]
13459,821.5491889411571,135711.653847971,,[1.0]
13460,53.35425630253058,205918.39261800965,,[0.9999999999999999]
13461,969.8297805994947,613262.634487527,,[1.0]
13462,110.03524883491082,734849.6317297455,,[1.0]
13463,555.8684667972778,839202.6521476138,,[0.9999999999999999]
13464,555.2809733541973,400294.20080333145,,[1.0]
13465,413.6848719066185,969754.2878931568,,[1.0]
13466,881.45028289844,725394.2502618281,,[1.0]
13467,239.52508511643697,999776.9238382045,,[1.0]
13468,92.8324128460609,877624.4203908866,,[0.9999999999999999]
13469,915.8472256449587,963845.5590258939,,[1.0]
13470,911.2039555671971,781097.2343432562,,[1.0]
13471,204.9943148951847,806535.2240118484,,[1.0]
13472,951.6867142064139,279829.80143556395,,[1.0]
13473,767.5584395440806,691252.6241285604,,[1.0]
13474,578.3052182349786,357340.79663392226,,[1.0]
13475,781.5680278737682,759951.1880498884,,[1.0]
13476,816.336709706136,994173.1749943296,,[1.0]
13477,233.59940328138515,534972.4979401057,,[1.0]
13478,772.8798377062366,294840.5008138225,,[1.0]
13479,792.4006723833011,689401.7379054388,,[0.9999999999999999]
13480,633.1127899374037,939209.2935354388,,[1.0]
13481,284.9848302442162,158898.11438769347,,[1.0]
13482,106.82477508654978,674076.4873215811,,[1.0]
13483,797.0335665376148,491188.81104698067,,[1.0]
13484,102.54000975248421,714519.0837030449,,[1.0]
13485,585.36313676254,166272.99046974973,,[1.0]
13486,549.410427344033,572617.9797518395,,[1.0]
13487,598.3748305015348,957317.6093600304,,[1.0]
13488,151.90746732201782,397495.34536032844,,[0.9999999999999999]
13489,808.7592275490923,142842.26190007682,,[1.0]
13490,32.503350651778604,320885.4182512192,,[1.0]
13491,626.8605504783652,222639.66807953158,,[1.0]
13492,692.9012954424852,502756.80223385827,,[1.0]
13493,987.315559610179,613994.1698000722,,[1.0]
13494,220.18971081564777,974190.1489518229,,[1.0]
13495,684.4952041794734,417951.17681631603,,[0.9999999999999999]
13496,987.0434330634785,263881.87684575596,,[1.0]
13497,191.44644544713282,903067.8220081576,,[1.0]
13498,828.588531619695,627670.120001838,,[1.0]
13499,736.657692992182,633552.130726286,,[1.0]
13500,753.2410776303285,856760.6463356304,,[1.0]
13501,91.88286804905076,188196.9732471489,,[1.0]
13502,102.18322944304143,924080.6524769064,,[1.0]
13503,480.4278762990602,706363.9259297195,,[1.0]
13504,416.0030351778903,652047.872654116,,[1.0]
13505,801.560139482334,792539.2072176423,,[1.0]
13506,144.87650067609198,487405.4622791017,,[1.0]
13507,469.44392437367463,483310.35444451007,,[1.0]
13508,693.6775161294676,123742.80362504967,,[1.0]
13509,426.0242239687684,437669.8841836262,,[1.0]
13510,538.3901141609265,799292.2253371462,,[1.0]
13511,906.0099005746505,166503.92581440834,,[1.0]
13512,334.62017316212734,530080.6589353308,,[1.0]
13513,748.5173058297795,735972.7052977124,,[1.0]
13514,730.7816021669041,692958.3324008064,,[1.0]
13515,980.5067953073133,782072.1227050176,,[1.0]
13516,531.7901340266988,368054.5662475133,,[1.0]
13517,582.9895884410483,381488.0729787483,,[0.9999999999999999]
13518,617.668474331204,539774.052114747,,[1.0]
13519,530.4728582377868,311937.3893755917,,[0.9999999999999999]
13520,898.9372489821329,901588.1630820474,,[1.0]
13521,508.74888307919497,764343.4458708211,,[0.9999999999999999]
13522,258.6458946441743,542212.8669183087,,[1.0]
13523,169.8273176631199,444767.19819609687,,[1.0]
13524,181.99664047899276,893007.2194435158,,[1.0]
13525,837.9314016240471,588345.0217976919,,[1.0]
13526,301.06451113047444,171158.0695780006,,[0.9999999999999999]
13527,433.17031011193814,252476.9170786732,,[1.0]
13528,273.2278025012564,909554.1131554816,,[1.0]
13529,271.24896107394505,518527.99255050084,,[1.0]
13530,245.28568988244564,377875.2305205755,,[1.0]
13531,546.2661071758085,909234.7931945769,,[1.0]
13532,800.2700825560714,525944.4383066196,,[1.0]
13533,346.9403631182819,712565.4682294187,,[0.9999999999999999]
13534,770.1973832847502,154364.4663329508,,[1.0]
13535,370.29084897381335,487894.2976207075,,[1.0]
13536,773.6609684314138,187792.90856146015,,[0.9999999999999999]
